LONCOL,LATCOL,vehicleNum,time,geometry
39,51,1,2007-02-21 14:40:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-21 14:41:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-21 14:42:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,2,2007-02-21 14:43:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
40,51,1,2007-02-21 14:44:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
40,51,1,2007-02-21 14:45:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
38,50,1,2007-02-21 14:46:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
38,50,1,2007-02-21 14:47:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
35,48,1,2007-02-21 14:48:00,"POLYGON ((121.53258426742839 31.285435498922034, 121.53468815923792 31.285435498922034, 121.53468815923792 31.287234141004603, 121.53258426742839 31.287234141004603, 121.53258426742839 31.285435498922034))"
35,48,1,2007-02-21 14:49:00,"POLYGON ((121.53258426742839 31.285435498922034, 121.53468815923792 31.285435498922034, 121.53468815923792 31.287234141004603, 121.53258426742839 31.287234141004603, 121.53258426742839 31.285435498922034))"
33,46,1,2007-02-21 14:50:00,"POLYGON ((121.52837648380935 31.281838214756895, 121.53048037561886 31.281838214756895, 121.53048037561886 31.283636856839465, 121.52837648380935 31.283636856839465, 121.52837648380935 31.281838214756895))"
31,45,2,2007-02-21 14:51:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,2,2007-02-21 14:52:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,2,2007-02-21 14:53:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
28,44,1,2007-02-21 14:54:00,"POLYGON ((121.51785702476175 31.278240930591757, 121.51996091657128 31.278240930591757, 121.51996091657128 31.280039572674326, 121.51785702476175 31.280039572674326, 121.51785702476175 31.278240930591757))"
26,43,2,2007-02-21 14:55:00,"POLYGON ((121.51364924114272 31.276442288509188, 121.51575313295224 31.276442288509188, 121.51575313295224 31.278240930591757, 121.51364924114272 31.278240930591757, 121.51364924114272 31.276442288509188))"
25,43,1,2007-02-21 14:56:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 14:57:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 14:58:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 14:59:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:00:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:01:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:02:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:03:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
20,36,2,2007-02-21 15:04:00,"POLYGON ((121.5010258902856 31.263851793931206, 121.50312978209513 31.263851793931206, 121.50312978209513 31.265650436013775, 121.5010258902856 31.265650436013775, 121.5010258902856 31.263851793931206))"
20,36,2,2007-02-21 15:05:00,"POLYGON ((121.5010258902856 31.263851793931206, 121.50312978209513 31.263851793931206, 121.50312978209513 31.265650436013775, 121.5010258902856 31.265650436013775, 121.5010258902856 31.263851793931206))"
18,34,1,2007-02-21 15:06:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
18,34,1,2007-02-21 15:07:00,"POLYGON ((121.49681810666657 31.260254509766067, 121.49892199847609 31.260254509766067, 121.49892199847609 31.262053151848637, 121.49681810666657 31.262053151848637, 121.49681810666657 31.260254509766067))"
16,32,1,2007-02-21 15:08:00,"POLYGON ((121.49261032304753 31.25665722560093, 121.49471421485705 31.25665722560093, 121.49471421485705 31.258455867683498, 121.49261032304753 31.258455867683498, 121.49261032304753 31.25665722560093))"
15,32,1,2007-02-21 15:09:00,"POLYGON ((121.49050643123802 31.25665722560093, 121.49261032304753 31.25665722560093, 121.49261032304753 31.258455867683498, 121.49050643123802 31.258455867683498, 121.49050643123802 31.25665722560093))"
14,31,1,2007-02-21 15:10:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
13,31,1,2007-02-21 15:11:00,"POLYGON ((121.48629864761898 31.25485858351836, 121.48840253942849 31.25485858351836, 121.48840253942849 31.25665722560093, 121.48629864761898 31.25665722560093, 121.48629864761898 31.25485858351836))"
12,30,2,2007-02-21 15:12:00,"POLYGON ((121.48419475580945 31.25305994143579, 121.48629864761898 31.25305994143579, 121.48629864761898 31.25485858351836, 121.48419475580945 31.25485858351836, 121.48419475580945 31.25305994143579))"
11,30,1,2007-02-21 15:13:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-21 15:14:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-21 15:15:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-21 15:16:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-21 15:17:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
11,30,1,2007-02-21 15:18:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
7,29,1,2007-02-21 15:19:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:20:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:21:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:22:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:23:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:24:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:25:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
7,29,1,2007-02-21 15:26:00,"POLYGON ((121.47367529676187 31.25126129935322, 121.47577918857138 31.25126129935322, 121.47577918857138 31.25305994143579, 121.47367529676187 31.25305994143579, 121.47367529676187 31.25126129935322))"
11,30,1,2007-02-21 15:27:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
12,31,1,2007-02-21 15:28:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
12,31,1,2007-02-21 15:29:00,"POLYGON ((121.48419475580945 31.25485858351836, 121.48629864761898 31.25485858351836, 121.48629864761898 31.25665722560093, 121.48419475580945 31.25665722560093, 121.48419475580945 31.25485858351836))"
14,31,2,2007-02-21 15:30:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:31:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:32:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:33:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:34:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:35:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:36:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:37:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:38:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:39:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:40:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
14,31,2,2007-02-21 15:41:00,"POLYGON ((121.48840253942849 31.25485858351836, 121.49050643123802 31.25485858351836, 121.49050643123802 31.25665722560093, 121.48840253942849 31.25665722560093, 121.48840253942849 31.25485858351836))"
20,40,1,2007-02-21 15:42:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-21 15:43:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
20,40,1,2007-02-21 15:44:00,"POLYGON ((121.5010258902856 31.27104636226148, 121.50312978209513 31.27104636226148, 121.50312978209513 31.27284500434405, 121.5010258902856 31.27284500434405, 121.5010258902856 31.27104636226148))"
22,42,1,2007-02-21 15:45:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
22,42,1,2007-02-21 15:46:00,"POLYGON ((121.50523367390464 31.274643646426618, 121.50733756571417 31.274643646426618, 121.50733756571417 31.276442288509188, 121.50523367390464 31.276442288509188, 121.50523367390464 31.274643646426618))"
25,43,1,2007-02-21 15:47:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:48:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
25,43,1,2007-02-21 15:49:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
